,x,y,label
706,53.520987,-2.713414,A5.0
707,53.5207282,-2.7132637,A5.0
708,53.5203746,-2.7146617,A5.0
709,53.5199393,-2.7130708,A5.0
710,53.5180225,-2.7133382,A5.0
711,53.5164623,-2.7128756,A5.0
712,53.5144636,-2.6678325,A5.0
713,53.5334228,-2.7044339,A5.0
714,53.5339441,-2.7162556,A5.0
715,53.532086,-2.663975,A5.0
716,53.5339153,-2.7119323,A5.0
717,53.5221505,-2.6663219,A5.0
718,53.53503,-2.7081081,A5.0
719,53.5268005,-2.6628541,A5.0
720,53.5268658,-2.6621269,A5.0
721,53.5281533,-2.6611886,A5.0
722,53.5293433,-2.707147,A5.0
723,53.5277539,-2.6609287,A5.0
724,53.5301983,-2.7049708,A5.0
725,53.5326278,-2.7142817,A5.0
726,53.5215629,-2.7166135,A5.0
727,53.5220031,-2.7165756,A5.0
728,53.5318672,-2.6728239,A5.0
729,53.5303145,-2.6549329,A5.0
730,53.5269845,-2.6591222,A5.0
731,53.5279107,-2.6477472,A5.0
732,53.5322421,-2.7088353,A5.0
733,53.5270741,-2.6774044,A5.0
734,53.5245378,-2.7159327,A5.0
735,53.5262609,-2.6771791,A5.0
736,53.5311085,-2.6512999,A5.0
737,53.5173135,-2.6628642,A5.0
738,53.5208494,-2.6581099,A5.0
739,53.5145996,-2.7065049,A5.0
740,53.5356613,-2.6581713,A5.0
741,53.5333208,-2.708249,A5.0
742,53.5332564,-2.7035001,A5.0
743,53.5332205,-2.703688,A5.0
744,53.5329133,-2.7040321,A5.0
745,53.5243239,-2.6536751,A5.0
746,53.5241941,-2.6540537,A5.0
747,53.5325103,-2.7131433,A5.0
748,53.5348269,-2.6475233,A5.0
749,53.5273314,-2.6623127,A5.0
750,53.527534,-2.6773233,A5.0
751,53.5155607,-2.7102618,A5.0
752,53.5318355,-2.7160139,A5.0
753,53.512685,-2.7058022,A5.0
754,53.5315498,-2.716031,A5.0
755,53.5312802,-2.7171539,A5.0
756,53.5316907,-2.7170591,A5.0
757,53.5315662,-2.7170509,A5.0
758,53.5315546,-2.7163273,A5.0
759,53.5315247,-2.714899,A5.0
760,53.5333407,-2.7143465,A5.0
761,53.5327371,-2.7143741,A5.0
762,53.5333194,-2.7145759,A5.0
763,53.5332524,-2.7153067,A5.0
764,53.534586,-2.7002816,A5.0
765,53.5346947,-2.701077,A5.0
766,53.5349633,-2.6867948,A5.0
767,53.5297594,-2.7107243,A5.0
768,53.5344061,-2.6455358,A5.0
769,53.5187181,-2.660657,A5.0
770,53.5354881,-2.7069737,A5.0
771,53.5337097,-2.7053109,A5.0
772,53.5149753,-2.7097358,A5.0
773,53.5283447,-2.6656821,A5.0
774,53.5111408,-2.708116,A5.0
775,53.519493,-2.6563247,A5.0
776,53.5163735,-2.663169,A5.0
777,53.516432,-2.6630542,A5.0
778,53.516736,-2.6636664,A5.0
779,53.5174872,-2.6642163,A5.0
780,53.5183164,-2.661644,A5.0
781,53.5174282,-2.6642235,A5.0
782,53.5337223,-2.7116182,A5.0
783,53.534375,-2.7115932,A5.0
784,53.5339504,-2.7118555,A5.0
785,53.534375,-2.7119356,A5.0
786,53.5339461,-2.7119722,A5.0
787,53.5342979,-2.7127836,A5.0
788,53.5143841,-2.6677854,A5.0
789,53.5130792,-2.706757,A5.0
790,53.514467,-2.6679454,A5.0
791,53.5178981,-2.7122788,A5.0
792,53.5355136,-2.6997191,A5.0
793,53.5193599,-2.6524894,A5.0
794,53.5354361,-2.7068591,A5.0
795,53.5347632,-2.7011673,A5.0
796,53.5183048,-2.6559792,A5.0
797,53.5238453,-2.6756744,A5.0
798,53.5299012,-2.7073175,A5.0
799,53.5274233,-2.677454,A5.0
800,53.5276316,-2.6489308,A5.0
801,53.505911,-2.6544159,A5.0
802,53.5344815,-2.6607072,A5.0
803,53.5067493,-2.6514652,A5.0
804,53.5066367,-2.6544291,A5.0
805,53.5294115,-2.6805868,A5.0
806,53.5292112,-2.6789358,A5.0
807,53.5287259,-2.6784518,A5.0
808,53.5111851,-2.7074748,A5.0
809,53.5306206,-2.6486324,A5.0
810,53.5336446,-2.6800326,A5.0
811,53.5343174,-2.7118728,A5.0
812,53.5336184,-2.6742016,A5.0
813,53.534816,-2.6842128,A5.0
814,53.5120528,-2.7055779,A5.0
815,53.5047428,-2.6529356,A5.0
816,53.5176209,-2.6630689,A5.0
817,53.5185459,-2.6435201,A5.0
818,53.5038035,-2.6515709,A5.0
819,53.5300173,-2.6795247,A5.0
820,53.5325249,-2.7042057,A5.0
821,53.5301193,-2.6815739,A5.0
822,53.5295299,-2.6457943,A5.0
823,53.5298054,-2.6783216,A5.0
824,53.5146813,-2.7070628,A5.0
825,53.5036146,-2.6543003,A5.0
826,53.5341897,-2.71301,A5.0
827,53.5290176,-2.6443569,A5.0
828,53.5342401,-2.6604285,A5.0
829,53.5343382,-2.7135961,A5.0
830,53.5337594,-2.6738743,A5.0
831,53.5168608,-2.646539,A5.0
832,53.5167713,-2.6464697,A5.0
833,53.5135647,-2.7071386,A5.0
834,53.5351851,-2.6838391,A5.0
835,53.5339427,-2.7133556,A5.0
836,53.5066649,-2.6542929,A5.0
837,53.5342563,-2.7128629,A5.0
838,53.5289778,-2.6796159,A5.0
839,53.529201,-2.6812252,A5.0
840,53.5167072,-2.6525625,A5.0
841,53.5169509,-2.6518536,A5.0
842,53.5287163,-2.6805815,A5.0
843,53.5181731,-2.6625846,A5.0
844,53.5295773,-2.6816275,A5.0
845,53.5183804,-2.6625852,A5.0
846,53.5040435,-2.6550807,A5.0
847,53.5048913,-2.6538534,A5.0
848,53.5328638,-2.7063174,A5.0
849,53.5292871,-2.6777974,A5.0
850,53.5321783,-2.708846,A5.0
851,53.5307048,-2.7077927,A5.0
852,53.5354691,-2.6762166,A5.0
853,53.5303929,-2.7077457,A5.0
854,53.5208913,-2.7150243,A5.0
855,53.5276294,-2.6597863,A5.0
856,53.5326358,-2.7081728,A5.0
857,53.5338929,-2.711283,A5.0
858,53.533688,-2.7109757,A5.0
859,53.5215323,-2.7142773,A5.0
860,53.5315563,-2.6724859,A5.0
861,53.5283465,-2.6596394,A5.0
862,53.5271567,-2.6593824,A5.0
863,53.5120375,-2.7062903,A5.0
864,53.5036212,-2.6506561,A5.0
865,53.5161735,-2.6725197,A5.0
866,53.5045948,-2.6521288,A5.0
867,53.5186095,-2.6434109,A5.0
868,53.5043446,-2.6519314,A5.0
869,53.5350988,-2.6489114,A5.0
870,53.5263418,-2.6764534,A5.0
871,53.5263285,-2.6583021,A5.0
872,53.5164443,-2.6844032,A5.0
873,53.5280507,-2.6513172,A5.0
874,53.5354748,-2.675866,A5.0
875,53.534938,-2.6751915,A5.0
876,53.5288247,-2.6773306,A5.0
877,53.521693,-2.6493775,A5.0
878,53.5356664,-2.6663444,A5.0
879,53.5208399,-2.6486131,A5.0
880,53.5283949,-2.6769102,A5.0
881,53.5278148,-2.67721,A5.0
882,53.5331089,-2.6638524,A5.0
883,53.5324916,-2.7041434,A5.0
884,53.5300683,-2.6805386,A5.0
885,53.5302315,-2.6827552,A5.0
886,53.5340703,-2.7050646,A5.0
887,53.523848,-2.7121696,A5.0
888,53.5176803,-2.6690186,A5.0
889,53.517524,-2.6689542,A5.0
890,53.5281335,-2.6760878,A5.0
891,53.5277263,-2.6763406,A5.0
892,53.5270695,-2.6762211,A5.0
893,53.5256662,-2.6763932,A5.0
894,53.5313875,-2.6513294,A5.0
895,53.5236592,-2.7140422,A5.0
896,53.5183275,-2.6817853,A5.0
897,53.5349237,-2.6766682,A5.0
898,53.5325386,-2.7072267,A5.0
899,53.5216918,-2.6451353,A5.0
900,53.5284834,-2.6610999,A5.0
901,53.5344825,-2.6978732,A5.0
902,53.5308596,-2.6448072,A5.0
903,53.5176713,-2.7149598,A5.0
904,53.5182741,-2.7140322,A5.0
905,53.5173658,-2.7146022,A5.0
906,53.5339254,-2.6621347,A5.0
907,53.5162904,-2.7135943,A5.0
908,53.5160072,-2.7133967,A5.0
909,53.5152625,-2.7132236,A5.0
910,53.5146344,-2.7132841,A5.0
911,53.5172034,-2.7130586,A5.0
912,53.5167842,-2.7140513,A5.0
913,53.5176167,-2.7120005,A5.0
914,53.5164747,-2.7137432,A5.0
915,53.5339111,-2.6611927,A5.0
916,53.5341791,-2.6614971,A5.0
917,53.5211413,-2.6502682,A5.0
918,53.5196369,-2.7136411,A5.0
919,53.5154183,-2.6655033,A5.0
920,53.5165385,-2.6654722,A5.0
921,53.5300134,-2.6712956,A5.0
922,53.5319255,-2.685121,A5.0
923,53.5307795,-2.6447682,A5.0
924,53.5295741,-2.6821962,A5.0
925,53.518481,-2.7142262,A5.0
926,53.5307588,-2.6449172,A5.0
927,53.520246,-2.7128621,A5.0
928,53.5335591,-2.6474575,A5.0
929,53.5333174,-2.6471372,A5.0
930,53.5202173,-2.7137138,A5.0
931,53.5207076,-2.7141081,A5.0
932,53.5208543,-2.7144099,A5.0
933,53.5206917,-2.7141671,A5.0
934,53.5205241,-2.7140463,A5.0
935,53.5205856,-2.7126798,A5.0
936,53.5204796,-2.7130566,A5.0
937,53.5211119,-2.7128864,A5.0
938,53.5213503,-2.7129293,A5.0
939,53.5213272,-2.7130419,A5.0
940,53.521615,-2.7136749,A5.0
941,53.5327594,-2.71514,A5.0
942,53.5206512,-2.6610203,A5.0
943,53.5137779,-2.7065478,A5.0
944,53.5183449,-2.7142909,A5.0
945,53.516707,-2.6523872,A5.0
946,53.5173103,-2.6523686,A5.0
947,53.5307891,-2.6446999,A5.0
948,53.5195012,-2.7139398,A5.0
949,53.5298205,-2.6715559,A5.0
950,53.5283697,-2.6759068,A5.0
951,53.5309868,-2.6804335,A5.0
952,53.5201134,-2.6672157,A5.0
953,53.5238469,-2.6723645,A5.0
954,53.5273372,-2.6781568,A5.0
955,53.5291484,-2.6448183,A5.0
956,53.5161623,-2.7163341,A5.0
957,53.5300775,-2.6717904,A5.0
958,53.5147272,-2.7076636,A5.0
959,53.513199,-2.708346,A5.0
960,53.5142117,-2.7085219,A5.0
961,53.5143748,-2.7076169,A5.0
962,53.5135483,-2.7069426,A5.0
963,53.5136308,-2.707925,A5.0
964,53.513115,-2.7074354,A5.0
965,53.5130282,-2.7057912,A5.0
966,53.5146098,-2.7056466,A5.0
967,53.5154879,-2.711628,A5.0
968,53.5150538,-2.7112599,A5.0
969,53.5143488,-2.7126191,A5.0
970,53.531755,-2.6648757,A5.0
971,53.5297605,-2.6590254,A5.0
972,53.5296141,-2.6590368,A5.0
973,53.5200118,-2.6671303,A5.0
974,53.5174038,-2.6717462,A5.0
975,53.5170696,-2.6726682,A5.0
976,53.5141199,-2.7119466,A5.0
977,53.5319115,-2.6850067,A5.0
978,53.5319529,-2.6852147,A5.0
979,53.5312839,-2.6507072,A5.0
980,53.521037,-2.6513901,A5.0
981,53.5320318,-2.6638007,A5.0
982,53.5341802,-2.7075469,A5.0
983,53.5341092,-2.7074469,A5.0
984,53.5342345,-2.6545289,A5.0
985,53.5306481,-2.6549462,A5.0
986,53.513319,-2.6529813,A5.0
987,53.5334005,-2.6479966,A5.0
988,53.5129389,-2.6525923,A5.0
989,53.5166636,-2.6655188,A5.0
990,53.5339031,-2.6504729,A5.0
991,53.5164369,-2.6673418,A5.0
992,53.5336863,-2.6617962,A5.0
993,53.5162889,-2.715045,A5.0
994,53.5312896,-2.6680682,A5.0
995,53.5276465,-2.6794174,A5.0
996,53.5145282,-2.7112942,A5.0
997,53.5147954,-2.7117177,A5.0
998,53.5148446,-2.7106848,A5.0
999,53.5165457,-2.6657101,A5.0
1000,53.5139764,-2.7136687,A5.0
1001,53.5252718,-2.6511549,A5.0
1002,53.5251186,-2.6509578,A5.0
1003,53.519115,-2.7118023,A5.0
1004,53.5193015,-2.7119793,A5.0
1005,53.51927,-2.7115247,A5.0
1006,53.5220923,-2.7157452,A5.0
1007,53.5193051,-2.7111814,A5.0
1008,53.5193442,-2.7112484,A5.0
1009,53.5195515,-2.7113745,A5.0
1010,53.5203377,-2.7118993,A5.0
1011,53.5205142,-2.7119851,A5.0
1012,53.52035,-2.7117759,A5.0
1013,53.5202805,-2.7124195,A5.0
1014,53.5201798,-2.7118551,A5.0
1015,53.5197684,-2.7116257,A5.0
1016,53.5200506,-2.713404,A5.0
1017,53.5191944,-2.7135484,A5.0
1018,53.5186809,-2.7128242,A5.0
1019,53.5193332,-2.71313,A5.0
1020,53.5198498,-2.7138193,A5.0
1021,53.5260122,-2.7161789,A5.0
1022,53.5293208,-2.6622241,A5.0
1023,53.5259534,-2.7160429,A5.0
1024,53.5187609,-2.710704,A5.0
1025,53.5260184,-2.7161507,A5.0
1026,53.5185975,-2.7105444,A5.0
1027,53.5192197,-2.7110848,A5.0
1028,53.5345005,-2.6981218,A5.0
1029,53.5354794,-2.6964451,A5.0
1030,53.5327979,-2.7143975,A5.0
1031,53.5328076,-2.714303,A5.0
1032,53.5204237,-2.6525085,A5.0
1033,53.5346745,-2.7000101,A5.0
1034,53.5344565,-2.6667869,A5.0
1035,53.534004,-2.6962461,A5.0
1036,53.5338595,-2.6950008,A5.0
1037,53.5352373,-2.6956913,A5.0
1038,53.5348334,-2.6962114,A5.0
1039,53.5347884,-2.696253,A5.0
1040,53.5341233,-2.6964015,A5.0
1041,53.5219987,-2.6664491,A5.0
1042,53.5163343,-2.6673181,A5.0
1043,53.5322369,-2.7148627,A5.0
1044,53.5194817,-2.711628,A5.0
1045,53.5192183,-2.713409,A5.0
1046,53.5190844,-2.7131273,A5.0
1047,53.5185533,-2.7126579,A5.0
1048,53.5181929,-2.7121564,A5.0
1049,53.5320773,-2.6446224,A5.0
1050,53.5259508,-2.7162229,A5.0
1051,53.5310826,-2.6806093,A5.0
1052,53.5338577,-2.6466194,A5.0
1053,53.5150407,-2.6667054,A5.0
1054,53.5154667,-2.6686309,A5.0
1055,53.515119,-2.6680676,A5.0
1056,53.5227504,-2.7143162,A5.0
1057,53.5147033,-2.6690448,A5.0
1058,53.5161844,-2.6684807,A5.0
1059,53.532781,-2.6711001,A5.0
1060,53.5331564,-2.6718179,A5.0
1061,53.5154076,-2.6660651,A5.0
1062,53.5154483,-2.6659536,A5.0
1063,53.5331912,-2.6717317,A5.0
1064,53.5158139,-2.6665148,A5.0
1065,53.5157579,-2.666434,A5.0
1066,53.5167102,-2.6658952,A5.0
1067,53.5331015,-2.6657998,A5.0
1068,53.5197933,-2.7130052,A5.0
1069,53.5219046,-2.7130091,A5.0
1070,53.5217657,-2.7134724,A5.0
1071,53.5279444,-2.7128166,A5.0
1072,53.524568,-2.6519511,A5.0
1073,53.5243747,-2.6517517,A5.0
1074,53.5146732,-2.6674161,A5.0
1075,53.5149706,-2.67127,A5.0
1076,53.5298261,-2.7082809,A5.0
1077,53.5251067,-2.7099105,A5.0
1078,53.5289209,-2.6444332,A5.0
1079,53.5179292,-2.7101469,A5.0
1080,53.5123141,-2.7077592,A5.0
1081,53.5250409,-2.6543831,A5.0
1082,53.5249573,-2.654775,A5.0
1083,53.5210108,-2.7138998,A5.0
1084,53.5200736,-2.7141482,A5.0
1085,53.5201257,-2.7139722,A5.0
1086,53.5198642,-2.7139803,A5.0
1087,53.5204312,-2.714431,A5.0
1088,53.5252799,-2.6514606,A5.0
1089,53.519625,-2.7133017,A5.0
1090,53.5197829,-2.7134277,A5.0
1091,53.5195213,-2.7135404,A5.0
1092,53.5202667,-2.7127671,A5.0
1093,53.5227715,-2.7140579,A5.0
1094,53.516329,-2.6674911,A5.0
1095,53.5147562,-2.6704456,A5.0
1096,53.5232828,-2.6519328,A5.0
1097,53.5327679,-2.6739182,A5.0
1098,53.5258097,-2.6509434,A5.0
1099,53.5251085,-2.7100738,A5.0
1100,53.5197054,-2.7133627,A5.0
1101,53.5178128,-2.7101442,A5.0
1102,53.5244613,-2.7134112,A5.0
1103,53.5182641,-2.7105573,A5.0
1104,53.5271918,-2.6676369,A5.0
1105,53.5272705,-2.6679731,A5.0
1106,53.5076678,-2.6651665,A5.0
1107,53.5257724,-2.6753824,A5.0
1108,53.5285184,-2.6696593,A5.0
1109,53.5290202,-2.670306,A5.0
1110,53.5062989,-2.6533599,A5.0
1111,53.5266764,-2.6740932,A5.0
1112,53.5159516,-2.6639424,A5.0
1113,53.5269474,-2.6750374,A5.0
1114,53.5165974,-2.6636028,A5.0
1115,53.5288914,-2.6707482,A5.0
1116,53.5291561,-2.6710218,A5.0
1117,53.528925,-2.6555145,A5.0
1118,53.5293187,-2.6617135,A5.0
1119,53.5294688,-2.6617944,A5.0
1120,53.529505,-2.6619148,A5.0
1121,53.5294876,-2.6620985,A5.0
1122,53.5296974,-2.6620976,A5.0
1123,53.5303708,-2.6624672,A5.0
1124,53.5314449,-2.6455371,A5.0
1125,53.5271153,-2.6665801,A5.0
1126,53.5308644,-2.6455952,A5.0
1127,53.5271631,-2.665357,A5.0
1128,53.5277929,-2.6698497,A5.0
1129,53.5273991,-2.6711238,A5.0
1130,53.5275777,-2.6703888,A5.0
1131,53.5267083,-2.6726556,A5.0
1132,53.5064427,-2.6534592,A5.0
1133,53.5292106,-2.6763704,A5.0
1134,53.5297367,-2.6768478,A5.0
1135,53.5158479,-2.6646103,A5.0
1136,53.5344715,-2.6468141,A5.0
1137,53.5301831,-2.6774218,A5.0
1138,53.5284804,-2.6809409,A5.0
1139,53.5343606,-2.7030299,A5.0
1140,53.53428,-2.7030731,A5.0
1141,53.5343542,-2.7038926,A5.0
1142,53.5300214,-2.6526518,A5.0
1143,53.5300209,-2.6552398,A5.0
1144,53.53377,-2.7032348,A5.0
1145,53.5195664,-2.6763972,A5.0
1146,53.5069123,-2.6534077,A5.0
1147,53.5258591,-2.6740177,A5.0
1148,53.5258234,-2.6749618,A5.0
1149,53.5283015,-2.6692838,A5.0
1150,53.503754,-2.6566403,A5.0
1151,53.5178418,-2.6644444,A5.0
1152,53.5293661,-2.661304,A5.0
1153,53.5292509,-2.658699,A5.0
1154,53.5124843,-2.7063327,A5.0
1155,53.5125961,-2.7071275,A5.0
1156,53.5125472,-2.7071951,A5.0
1157,53.5229443,-2.6747919,A5.0
1158,53.5229398,-2.6753554,A5.0
1159,53.528005,-2.6717568,A5.0
1160,53.528496,-2.6723147,A5.0
1161,53.5281517,-2.6718801,A5.0
1162,53.5288022,-2.6716548,A5.0
1163,53.5285471,-2.6712847,A5.0
1164,53.5195404,-2.7122672,A5.0
1165,53.5261037,-2.7163755,A5.0
1166,53.5188483,-2.7117683,A5.0
1167,53.5166983,-2.6637436,A5.0
1168,53.5182718,-2.7122109,A5.0
1169,53.5126926,-2.7082829,A5.0
1170,53.5227498,-2.6711254,A5.0
1171,53.5225486,-2.67048,A5.0
1172,53.5234721,-2.6759802,A5.0
1173,53.5187982,-2.6657919,A5.0
1174,53.519806,-2.6470365,A5.0
1175,53.5185215,-2.6650081,A5.0
1176,53.5191545,-2.7124469,A5.0
1177,53.5180309,-2.6645606,A5.0
1178,53.5288736,-2.65498,A5.0
1179,53.5200057,-2.6455528,A5.0
1180,53.5199671,-2.6458863,A5.0
1181,53.5284981,-2.6549355,A5.0
1182,53.528865,-2.6547974,A5.0
1183,53.5292035,-2.661897,A5.0
1184,53.529212,-2.6620783,A5.0
1185,53.5235583,-2.6730726,A5.0
1186,53.5245182,-2.6730619,A5.0
1187,53.5355807,-2.6648691,A5.0
1188,53.5356581,-2.6648629,A5.0
1189,53.526857,-2.6717192,A5.0
1190,53.5252803,-2.6725845,A5.0
1191,53.5200658,-2.6470028,A5.0
1192,53.5249949,-2.6734803,A5.0
1193,53.5170449,-2.6702516,A5.0
1194,53.523587,-2.6738451,A5.0
1195,53.5166368,-2.6697125,A5.0
1196,53.5166985,-2.6697159,A5.0
1197,53.5285013,-2.6606021,A5.0
1198,53.5291389,-2.6619494,A5.0
1199,53.5193782,-2.6700404,A5.0
1200,53.5235774,-2.6741241,A5.0
1201,53.524845,-2.6740275,A5.0
1202,53.5194903,-2.6671893,A5.0
1203,53.5053707,-2.660154,A5.0
1204,53.5335776,-2.6823071,A5.0
1205,53.509251,-2.6431867,A5.0
1206,53.5197253,-2.6731205,A5.0
1207,53.5059652,-2.654276,A5.0
1208,53.5316267,-2.6544891,A5.0
1209,53.5250872,-2.6687849,A5.0
1210,53.5315262,-2.6544998,A5.0
1211,53.5311931,-2.6694858,A5.0
1212,53.5309352,-2.6692345,A5.0
1213,53.5241482,-2.6696448,A5.0
1214,53.5307949,-2.6684962,A5.0
1215,53.523866,-2.6682205,A5.0
1216,53.5239106,-2.6673139,A5.0
1217,53.5343232,-2.6436046,A5.0
1218,53.530719,-2.669018,A5.0
1219,53.5306827,-2.6689853,A5.0
1220,53.530431,-2.6603189,A5.0
1221,53.5254458,-2.6672199,A5.0
1222,53.5249305,-2.6663959,A5.0
1223,53.5353026,-2.6756361,A5.0
1224,53.5318006,-2.6650381,A5.0
1225,53.5317929,-2.6648846,A5.0
1226,53.5324087,-2.6680099,A5.0
1227,53.5256601,-2.6699665,A5.0
1228,53.534885,-2.6537886,A5.0
1229,53.5354463,-2.652773,A5.0
1230,53.5331231,-2.668532,A5.0
1231,53.5329668,-2.6651847,A5.0
1232,53.5330545,-2.6647422,A5.0
1233,53.532707,-2.6647341,A5.0
1234,53.5325045,-2.6675978,A5.0
1235,53.5346299,-2.653853,A5.0
1236,53.5354325,-2.6532347,A5.0
1237,53.5296784,-2.659026,A5.0
1238,53.5086906,-2.6447935,A5.0
1239,53.519349,-2.7121975,A5.0
1240,53.5225479,-2.7119776,A5.0
1241,53.5222912,-2.71183,A5.0
1242,53.5220188,-2.7135253,A5.0
1243,53.5348129,-2.6477388,A5.0
1244,53.5350007,-2.6477647,A5.0
1245,53.5353337,-2.6498149,A5.0
1246,53.5354455,-2.6504281,A5.0
1247,53.5349686,-2.6509629,A5.0
1248,53.5316374,-2.6852925,A5.0
1249,53.5349415,-2.652701,A5.0
1250,53.5351623,-2.6527157,A5.0
1251,53.5354843,-2.6514926,A5.0
1252,53.5100524,-2.6465942,A5.0
1253,53.5119615,-2.6689057,A5.0
1254,53.5198669,-2.6729804,A5.0
1255,53.5336384,-2.6462713,A5.0
1256,53.5334647,-2.6446332,A5.0
1257,53.53328,-2.6441458,A5.0
1258,53.5271245,-2.6708763,A5.0
1259,53.5164928,-2.6641814,A5.0
1260,53.5325225,-2.7053981,A5.0
1261,53.5355796,-2.664964,A5.0
1262,53.5310469,-2.7157218,A5.0
1263,53.5206648,-2.6570975,A5.0
1264,53.5288291,-2.6483485,A5.0
1265,53.5259095,-2.7161316,A5.0
1266,53.5261961,-2.7158632,A5.0
1267,53.5274246,-2.6666016,A5.0
1268,53.5105834,-2.6673178,A5.0
1269,53.5103756,-2.6678343,A5.0
1270,53.5340464,-2.6531556,A5.0
1271,53.5181332,-2.7126211,A5.0
1272,53.5327195,-2.6868311,A5.0
1273,53.5328801,-2.6787123,A5.0
1274,53.5274214,-2.6674169,A5.0
1275,53.5333449,-2.6805959,A5.0
1276,53.5142908,-2.6684008,A5.0
1277,53.5142777,-2.6685628,A5.0
1278,53.5148477,-2.6705975,A5.0
1279,53.5148366,-2.6704406,A5.0
1280,53.5100076,-2.6473569,A5.0
1281,53.5323791,-2.6679583,A5.0
1282,53.5083463,-2.6499154,A5.0
1283,53.532336,-2.6679888,A5.0
1284,53.5352654,-2.6588462,A5.0
1285,53.5322257,-2.6673201,A5.0
1286,53.5354901,-2.6754051,A5.0
1287,53.5320794,-2.6676958,A5.0
1288,53.5319537,-2.6642352,A5.0
1289,53.5319453,-2.6645485,A5.0
1290,53.5310318,-2.7155691,A5.0
1291,53.5316777,-2.6544971,A5.0
1292,53.531001,-2.6806323,A5.0
1293,53.5353077,-2.6645584,A5.0
1294,53.5123121,-2.7083041,A5.0
1295,53.5164667,-2.6631029,A5.0
1296,53.5161286,-2.6626254,A5.0
1297,53.5160824,-2.6649697,A5.0
1298,53.5271025,-2.6691497,A5.0
1299,53.5069378,-2.6612183,A5.0
1300,53.5055443,-2.6603857,A5.0
1301,53.5334568,-2.6459073,A5.0
1302,53.5349043,-2.6850496,A5.0
1303,53.533398,-2.6677686,A5.0
1304,53.5240111,-2.6748644,A5.0
1305,53.5239263,-2.6766062,A5.0
1306,53.5346536,-2.6739244,A5.0
1307,53.5336257,-2.646293,A5.0
1308,53.5310926,-2.6537729,A5.0
1309,53.5316698,-2.6684579,A5.0
1310,53.5347591,-2.6509182,A5.0
1311,53.5346371,-2.6526312,A5.0
1312,53.533495,-2.6439353,A5.0
1313,53.5349826,-2.6742758,A5.0
1314,53.5287876,-2.6583428,A5.0
1315,53.5320427,-2.6481845,A5.0
1316,53.517749,-2.7108336,A5.0
1317,53.5221358,-2.6644213,A5.0
1318,53.5288979,-2.657331,A5.0
1319,53.5288828,-2.6577047,A5.0
1320,53.5288527,-2.657426,A5.0
1321,53.5310733,-2.6706969,A5.0
1322,53.5323156,-2.6721708,A5.0
1323,53.5286493,-2.6586107,A5.0
1324,53.53483,-2.675082,A5.0
1325,53.5087673,-2.6479004,A5.0
1326,53.5316505,-2.6713812,A5.0
1327,53.5347678,-2.6506464,A5.0
1328,53.5091085,-2.6451521,A5.0
1329,53.5340627,-2.6732683,A5.0
1330,53.5347026,-2.6488403,A5.0
1331,53.521276,-2.671816,A5.0
1332,53.5314672,-2.6495431,A5.0
1333,53.5344431,-2.6829248,A5.0
1334,53.5349359,-2.6693026,A5.0
1335,53.5327609,-2.6468957,A5.0
1336,53.5205121,-2.6745437,A5.0
1337,53.5210224,-2.6729236,A5.0
1338,53.5279204,-2.6552544,A5.0
1339,53.5339797,-2.6456895,A5.0
1340,53.5345471,-2.6747376,A5.0
1341,53.5287472,-2.6579328,A5.0
1342,53.5337373,-2.6444503,A5.0
1343,53.5288332,-2.6588064,A5.0
1344,53.5335932,-2.6491426,A5.0
1345,53.5334009,-2.6485954,A5.0
1346,53.5338418,-2.6486632,A5.0
1347,53.5285213,-2.6586487,A5.0
1348,53.5342849,-2.6487705,A5.0
1349,53.5287169,-2.65899,A5.0
1350,53.529056,-2.6590035,A5.0
1351,53.5089534,-2.6439875,A5.0
1352,53.5348347,-2.6497398,A5.0
1353,53.5325818,-2.6724875,A5.0
1354,53.5322211,-2.6720567,A5.0
1355,53.5307448,-2.6714821,A5.0
1356,53.5347776,-2.6710367,A5.0
1357,53.532448,-2.655013,A5.0
1358,53.5328528,-2.6682648,A5.0
1359,53.5350709,-2.6743954,A5.0
1360,53.5323725,-2.6669395,A5.0
1361,53.5093735,-2.6442081,A5.0
1362,53.5345247,-2.6527962,A5.0
1363,53.5248785,-2.6722465,A5.0
1364,53.5288679,-2.659247,A5.0
1365,53.5097065,-2.6454348,A5.0
1366,53.5290862,-2.6605556,A5.0
1367,53.5287887,-2.6594786,A5.0
1368,53.5100738,-2.6448007,A5.0
1369,53.5319173,-2.6687128,A5.0
1370,53.5282049,-2.6558756,A5.0
1371,53.5287084,-2.6592299,A5.0
1372,53.5331397,-2.6675057,A5.0
1373,53.5324539,-2.6692711,A5.0
1374,53.5291427,-2.6597194,A5.0
1375,53.5351178,-2.6713634,A5.0
1376,53.5286907,-2.6597313,A5.0
1377,53.5332114,-2.7158429,A5.0
1378,53.531091,-2.653317,A5.0
1379,53.5318389,-2.6551268,A5.0
1380,53.5091934,-2.6477063,A5.0
1381,53.5100647,-2.6455641,A5.0
1382,53.5314178,-2.6470258,A5.0
1383,53.5286305,-2.6583763,A5.0
1384,53.5094705,-2.6453496,A5.0
1385,53.5344699,-2.6473436,A5.0
1386,53.5340394,-2.6472363,A5.0
1387,53.5093429,-2.6442768,A5.0
1388,53.5343067,-2.6673904,A5.0
1389,53.5333858,-2.6467637,A5.0
1390,53.5289242,-2.6600932,A5.0
1391,53.5317451,-2.6464857,A5.0
